order_id,store_id,product_id,units,created_at
1310440,9,2609,1,2021-12-06 09:27:39.155065 UTC
1863722,9,2609,1,2022-01-05 11:58:28.147084 UTC
684465,9,2609,1,2021-11-02 19:42:02.850987 UTC
894555,9,2609,1,2021-11-22 16:16:47.326698 UTC
1461713,9,2609,1,2021-12-14 21:52:57.614483 UTC
1371479,9,2609,1,2021-12-09 20:10:19.640794 UTC
1530437,9,2609,1,2021-12-18 12:23:18.952472 UTC
1240467,9,2609,1,2021-12-01 14:45:39.127963 UTC
718717,9,2609,2,2021-11-06 17:38:22.490573 UTC
1288777,9,2609,1,2021-12-04 17:31:24.507736 UTC
1600305,9,2609,1,2021-12-22 12:39:03.447763 UTC
2010321,9,2609,1,2022-01-15 13:13:02.445277 UTC
2031213,9,2609,1,2022-01-16 11:06:56.918224 UTC
1260624,9,2609,1,2021-12-03 08:32:51.232138 UTC
1301641,9,2609,1,2021-12-05 15:12:28.067345 UTC
1260249,9,2609,1,2021-12-03 06:24:05.793818 UTC
1092317,9,2609,1,2021-11-28 13:31:40.712631 UTC
943466,9,2609,1,2021-11-25 12:44:33.894005 UTC
750820,9,2609,1,2021-11-10 19:03:51.240357 UTC
1607891,9,2609,1,2021-12-22 16:14:07.701126 UTC
702866,9,2609,1,2021-11-05 11:33:47.834822 UTC
1371541,9,2609,1,2021-12-09 20:12:54.108348 UTC
1334607,9,2609,1,2021-12-07 15:53:23.91316 UTC
741556,9,2609,1,2021-11-09 19:21:32.572885 UTC
1058638,9,2609,1,2021-11-27 13:23:16.439893 UTC
1138689,9,2609,1,2021-11-28 17:22:20.839116 UTC
1504213,9,2609,1,2021-12-16 21:58:04.306413 UTC
879618,9,2609,1,2021-11-21 12:23:29.352351 UTC
1225014,9,2609,1,2021-11-30 18:41:05.575823 UTC
1225147,9,2609,1,2021-11-30 18:43:48.743444 UTC
1508373,9,2609,1,2021-12-17 11:34:34.482559 UTC
1114591,9,2609,2,2021-11-28 14:57:07.681657 UTC
2023101,9,2609,1,2022-01-15 19:05:09.921879 UTC
1117339,9,2609,1,2021-11-28 15:11:06.956033 UTC
1504161,9,2609,1,2021-12-16 21:56:01.303879 UTC
1336859,9,2609,1,2021-12-07 17:36:45.769874 UTC
1101885,9,2609,2,2021-11-28 14:04:42.504071 UTC
1111005,9,2609,1,2021-11-28 14:39:57.896802 UTC
1511553,9,2609,1,2021-12-17 13:25:45.256384 UTC
1094068,9,2609,1,2021-11-28 13:38:29.194224 UTC
1116583,9,2609,1,2021-11-28 15:06:43.507473 UTC
1465211,9,2609,1,2021-12-15 11:16:25.914148 UTC
698976,9,2609,1,2021-11-04 19:48:43.78589 UTC
1894142,9,2609,1,2022-01-07 15:03:34.390832 UTC
728536,9,2609,1,2021-11-07 21:17:44.247148 UTC
824175,9,2609,1,2021-11-16 12:47:26.355479 UTC
866848,9,2609,1,2021-11-20 11:39:20.595861 UTC
956244,9,2609,1,2021-11-25 21:11:09.552174 UTC
687116,9,2609,1,2021-11-03 12:25:22.651579 UTC
1660673,9,2609,2,2021-12-24 12:53:28.039669 UTC
691140,9,2609,1,2021-11-03 20:14:02.3496 UTC
889704,9,2609,1,2021-11-22 09:16:34.294165 UTC
682331,9,2609,1,2021-11-02 15:48:56.094681 UTC
828179,9,2609,1,2021-11-16 18:41:18.520308 UTC
1369095,9,2609,1,2021-12-09 18:42:42.55381 UTC
1500774,9,2609,1,2021-12-16 19:32:05.326762 UTC
1808263,9,2609,1,2021-12-30 18:50:14.026852 UTC
810441,9,2609,1,2021-11-14 21:56:38.584712 UTC
1392313,9,2609,1,2021-12-10 20:37:54.785662 UTC
1456319,9,2609,1,2021-12-14 17:19:19.178672 UTC
1287684,9,2609,1,2021-12-04 16:36:59.408015 UTC
1855784,9,2609,1,2022-01-04 16:27:29.812567 UTC
2031212,9,2609,1,2022-01-16 11:06:53.940131 UTC
1521769,9,2609,1,2021-12-17 19:27:39.988274 UTC
1502667,9,2609,1,2021-12-16 20:40:48.840754 UTC
1220607,9,2609,4,2021-11-30 16:22:44.952286 UTC
1989846,9,2609,1,2022-01-14 13:41:28.066852 UTC
1087282,9,2609,1,2021-11-28 13:01:58.769582 UTC
1353350,9,2609,1,2021-12-08 20:23:52.881791 UTC
1064462,9,2609,1,2021-11-27 16:02:10.003693 UTC
1306417,9,2609,1,2021-12-05 19:22:27.541112 UTC
1397707,9,2609,1,2021-12-11 10:37:26.790605 UTC
1388001,9,2609,2,2021-12-10 18:03:04.97656 UTC
1866606,9,2609,1,2022-01-05 15:21:06.646455 UTC
1251050,9,2609,1,2021-12-02 13:08:14.973341 UTC
1116689,9,2609,1,2021-11-28 15:07:26.345109 UTC
1117193,9,2609,1,2021-11-28 15:10:13.118693 UTC
1139122,9,2609,1,2021-11-28 17:24:50.679229 UTC
696674,9,2609,1,2021-11-04 17:40:42.609344 UTC
806918,9,2609,2,2021-11-14 16:27:43.000332 UTC
1058608,9,2609,2,2021-11-27 13:21:53.317099 UTC
894865,9,2609,2,2021-11-22 16:38:21.942962 UTC
1244366,9,2609,1,2021-12-01 19:01:01.482113 UTC
820636,9,2609,1,2021-11-15 19:45:07.986956 UTC
1225051,9,2609,1,2021-11-30 18:41:42.024352 UTC
1116310,9,2609,1,2021-11-28 15:05:07.370832 UTC
1244320,9,2609,1,2021-12-01 18:57:33.523868 UTC
1244369,9,2609,1,2021-12-01 19:01:26.305454 UTC
1116882,9,2609,1,2021-11-28 15:08:32.20205 UTC
1093808,9,2609,1,2021-11-28 13:37:34.854774 UTC
2013315,9,2609,1,2022-01-15 14:42:16.372648 UTC
1116772,9,2609,1,2021-11-28 15:08:00.019144 UTC
1116947,9,2609,1,2021-11-28 15:08:52.970278 UTC
1058526,9,2609,2,2021-11-27 13:19:11.585385 UTC
1111807,9,2609,1,2021-11-28 14:43:42.841423 UTC
1116526,9,2609,1,2021-11-28 15:06:15.789159 UTC
1074450,9,2609,1,2021-11-28 08:41:09.191512 UTC
1225072,9,2609,1,2021-11-30 18:42:06.564412 UTC
1231924,9,2609,1,2021-11-30 21:11:35.681772 UTC
1116118,9,2609,1,2021-11-28 15:04:12.215378 UTC
1401801,9,2609,1,2021-12-11 13:03:52.387139 UTC
1472282,9,2609,1,2021-12-15 16:22:49.593541 UTC
1102226,9,2609,2,2021-11-28 14:05:52.781669 UTC
1058645,9,2609,1,2021-11-27 13:23:25.369648 UTC
836986,9,2609,1,2021-11-17 17:22:19.741122 UTC
1266327,9,2609,1,2021-12-03 14:58:37.292511 UTC
728265,9,2609,1,2021-11-07 20:36:47.858649 UTC
927612,9,2609,1,2021-11-24 15:49:19.349574 UTC
764354,9,2609,1,2021-11-11 23:14:26.620919 UTC
1822743,9,2609,1,2021-12-31 12:42:17.838145 UTC
1366717,9,2609,1,2021-12-09 17:05:59.812258 UTC
770873,9,2609,1,2021-11-12 13:04:50.244842 UTC
1555661,9,2609,1,2021-12-19 16:35:29.504407 UTC
718167,9,2609,1,2021-11-06 16:55:25.867365 UTC
696523,9,2609,1,2021-11-04 17:31:34.920599 UTC
1524166,9,2609,1,2021-12-17 21:16:53.438265 UTC
1866086,9,2609,1,2022-01-05 14:49:43.651496 UTC
1450323,9,2609,1,2021-12-14 12:26:32.975495 UTC
1578362,9,2609,1,2021-12-21 09:17:30.216923 UTC
1724699,9,2609,1,2021-12-28 10:52:06.905492 UTC
1401885,9,2609,1,2021-12-11 13:06:05.896811 UTC
1904921,9,2609,1,2022-01-08 11:24:03.303383 UTC
1985625,9,2609,1,2022-01-14 10:04:18.743545 UTC
1582759,9,2609,1,2021-12-21 13:07:12.697688 UTC
1961541,9,2609,1,2022-01-12 17:40:49.543509 UTC
1535973,9,2609,1,2021-12-18 14:49:00.335542 UTC
1500974,9,2609,1,2021-12-16 19:39:00.806194 UTC
1957345,9,2609,1,2022-01-12 13:12:02.644825 UTC
1235408,9,2609,1,2021-12-01 07:13:10.114677 UTC
1592845,9,2609,1,2021-12-21 20:18:02.351746 UTC
680616,9,2609,1,2021-11-02 12:43:32.599834 UTC
1367603,9,2609,2,2021-12-09 17:41:00.487481 UTC
1222151,9,2609,2,2021-11-30 17:24:35.3783 UTC
1357311,9,2609,1,2021-12-09 09:47:59.544088 UTC
1556091,9,2609,1,2021-12-19 16:57:22.777477 UTC
1600027,9,2609,2,2021-12-22 12:30:35.743265 UTC
1973032,9,2609,1,2022-01-13 13:27:10.509977 UTC
1309782,9,2609,1,2021-12-06 07:26:05.162911 UTC
1371514,9,2609,1,2021-12-09 20:11:50.909029 UTC
728245,9,2609,1,2021-11-07 20:34:45.740014 UTC
716261,9,2609,1,2021-11-06 14:17:34.074209 UTC
829238,9,2609,1,2021-11-16 20:06:20.202081 UTC
763182,9,2609,1,2021-11-11 21:15:13.721646 UTC
1168311,9,2609,2,2021-11-28 20:09:59.797525 UTC
732333,9,2609,1,2021-11-08 15:11:55.544503 UTC
737941,9,2609,2,2021-11-09 11:59:24.443369 UTC
1057148,9,2609,1,2021-11-27 12:43:20.85024 UTC
1074455,9,2609,1,2021-11-28 08:42:34.704977 UTC
1139196,9,2609,1,2021-11-28 17:25:29.062046 UTC
1091642,9,2609,1,2021-11-28 13:28:21.081017 UTC
1511600,9,2609,1,2021-12-17 13:27:12.421455 UTC
1111669,9,2609,1,2021-11-28 14:42:55.41416 UTC
1116208,9,2609,1,2021-11-28 15:04:39.767738 UTC
1074435,9,2609,1,2021-11-28 08:39:33.536586 UTC
1371555,9,2609,1,2021-12-09 20:13:32.695307 UTC
1225125,9,2609,1,2021-11-30 18:43:21.918275 UTC
1803079,9,2609,1,2021-12-30 16:41:38.855904 UTC
1058540,9,2609,2,2021-11-27 13:19:45.118059 UTC
1225106,9,2609,1,2021-11-30 18:42:56.34235 UTC
1224915,9,2609,1,2021-11-30 18:39:20.7819 UTC
1116277,9,2609,1,2021-11-28 15:04:57.768969 UTC
1142056,9,2609,2,2021-11-28 17:48:54.142651 UTC
1651306,9,2609,1,2021-12-24 07:17:59.039491 UTC
1144544,9,2609,1,2021-11-28 18:02:53.326236 UTC
1101795,9,2609,2,2021-11-28 14:04:22.001251 UTC
1323238,9,2609,1,2021-12-06 18:37:46.751765 UTC
1114573,9,2609,2,2021-11-28 14:57:03.236037 UTC
942798,9,2609,1,2021-11-25 12:17:53.123482 UTC
753947,9,2609,1,2021-11-11 10:04:37.972568 UTC
922472,9,2609,1,2021-11-24 12:33:23.480731 UTC
896899,9,2609,2,2021-11-22 18:48:17.516765 UTC
2016752,9,2609,1,2022-01-15 16:25:34.269347 UTC
842178,9,2609,1,2021-11-17 22:45:19.656247 UTC
953766,9,2609,1,2021-11-25 19:16:30.207693 UTC
692485,9,2609,1,2021-11-04 08:19:02.218554 UTC
739641,9,2609,1,2021-11-09 15:37:46.321017 UTC
743514,9,2609,1,2021-11-10 08:14:43.596513 UTC
1616452,9,2609,1,2021-12-22 20:26:34.970278 UTC
1741137,9,2609,1,2021-12-28 17:14:27.496385 UTC
1376989,9,2609,1,2021-12-10 10:53:06.791674 UTC
676839,9,2609,1,2021-11-01 19:32:33.37761 UTC
1066781,9,2609,1,2021-11-27 17:23:05.438681 UTC
1606100,9,2609,1,2021-12-22 15:24:58.006023 UTC
870421,9,2609,1,2021-11-20 15:53:18.626046 UTC
844208,9,2609,1,2021-11-18 12:03:47.233561 UTC
1996281,9,2609,1,2022-01-14 17:21:27.035977 UTC
2009550,9,2609,1,2022-01-15 12:50:41.399442 UTC
696923,9,2609,2,2021-11-04 17:55:24.83492 UTC
1856296,9,2609,1,2022-01-04 16:59:47.454823 UTC
1593823,9,2609,1,2021-12-21 21:21:47.978544 UTC
1882076,9,2609,1,2022-01-06 17:00:18.000231 UTC
824116,9,2609,1,2021-11-16 12:42:32.071092 UTC
1503551,9,2609,1,2021-12-16 21:22:12.691031 UTC
1350700,9,2609,2,2021-12-08 18:13:58.216579 UTC
685184,9,2609,1,2021-11-02 21:03:11.901206 UTC
1470792,9,2609,1,2021-12-15 15:20:18.182091 UTC
1510906,9,2609,1,2021-12-17 13:05:12.836179 UTC
1390147,9,2609,1,2021-12-10 19:22:40.376771 UTC
794459,10,2609,2,2021-11-13 13:45:48.70594 UTC
1145660,10,2609,1,2021-11-28 18:07:56.182119 UTC
1224187,10,2609,1,2021-11-30 18:23:26.117459 UTC
1089914,10,2609,1,2021-11-28 13:18:44.607817 UTC
2010304,10,2609,1,2022-01-15 13:12:45.032327 UTC
1142276,10,2609,1,2021-11-28 17:50:25.408525 UTC
1143239,10,2609,1,2021-11-28 17:56:11.561168 UTC
1138809,10,2609,1,2021-11-28 17:22:55.167515 UTC
1339157,10,2609,5,2021-12-07 20:01:24.804897 UTC
1329596,10,2609,1,2021-12-07 10:53:14.645592 UTC
795027,10,2609,1,2021-11-13 14:28:54.711561 UTC
845199,10,2609,1,2021-11-18 13:16:27.092396 UTC
1968294,10,2609,1,2022-01-13 09:54:08.943878 UTC
1338778,10,2609,2,2021-12-07 19:40:14.910136 UTC
937828,10,2609,1,2021-11-24 21:11:08.397113 UTC
1377732,10,2609,1,2021-12-10 11:36:58.885179 UTC
838311,10,2609,1,2021-11-17 18:34:00.271513 UTC
841987,10,2609,1,2021-11-17 22:25:45.87451 UTC
1262441,10,2609,2,2021-12-03 11:50:07.178595 UTC
1482100,10,2609,1,2021-12-16 09:37:05.386851 UTC
1579078,10,2609,1,2021-12-21 10:25:56.921335 UTC
1943538,10,2609,2,2022-01-11 12:22:22.446512 UTC
1335700,10,2609,1,2021-12-07 16:44:15.376779 UTC
1563779,10,2609,1,2021-12-20 10:20:51.416961 UTC
1503649,10,2609,1,2021-12-16 21:27:29.667264 UTC
1876926,10,2609,1,2022-01-06 13:04:03.953573 UTC
1072362,10,2609,1,2021-11-27 22:17:40.111137 UTC
1349981,10,2609,1,2021-12-08 17:35:14.592862 UTC
1494279,10,2609,1,2021-12-16 16:11:18.392702 UTC
1732187,10,2609,1,2021-12-28 14:25:32.940844 UTC
1261140,10,2609,1,2021-12-03 09:51:18.813668 UTC
1543477,10,2609,1,2021-12-18 19:12:51.483644 UTC
1339153,10,2609,5,2021-12-07 20:01:12.604548 UTC
803445,10,2609,1,2021-11-14 11:20:13.667531 UTC
1187101,10,2609,4,2021-11-29 15:19:39.547286 UTC
1193422,10,2609,1,2021-11-29 16:41:52.697442 UTC
1142000,10,2609,1,2021-11-28 17:48:28.646477 UTC
1557373,10,2609,1,2021-12-19 18:04:32.76496 UTC
1145334,10,2609,1,2021-11-28 18:06:35.398336 UTC
1302952,10,2609,1,2021-12-05 16:15:49.638956 UTC
1375690,10,2609,1,2021-12-10 08:43:38.66357 UTC
1144825,10,2609,1,2021-11-28 18:04:20.092206 UTC
1137191,10,2609,1,2021-11-28 17:13:40.830786 UTC
1417369,10,2609,1,2021-12-11 22:37:17.810412 UTC
823723,10,2609,1,2021-11-16 12:05:27.153438 UTC
792309,10,2609,1,2021-11-13 10:59:36.343926 UTC
723293,10,2609,1,2021-11-07 10:19:04.044403 UTC
889574,10,2609,2,2021-11-22 08:47:27.493311 UTC
803495,10,2609,1,2021-11-14 11:25:35.893677 UTC
673231,10,2609,1,2021-11-01 14:16:29.794595 UTC
679513,10,2609,1,2021-11-02 09:42:13.526467 UTC
1200944,10,2609,2,2021-11-29 18:32:09.1669 UTC
1807366,10,2609,1,2021-12-30 18:28:07.274876 UTC
2007881,10,2609,2,2022-01-15 11:55:14.687605 UTC
1514081,10,2609,1,2021-12-17 14:47:58.717095 UTC
1424219,10,2609,1,2021-12-12 15:31:53.598329 UTC
1852037,10,2609,1,2022-01-04 11:33:28.397862 UTC
1260292,10,2609,1,2021-12-03 07:04:00.29306 UTC
1942848,10,2609,1,2022-01-11 11:33:59.702754 UTC
1531402,10,2609,2,2021-12-18 12:54:53.401319 UTC
1875737,10,2609,1,2022-01-06 12:13:38.383649 UTC
1441485,10,2609,1,2021-12-13 18:23:24.234937 UTC
890062,10,2609,1,2021-11-22 10:15:40.412815 UTC
1141816,10,2609,1,2021-11-28 17:47:05.979698 UTC
803483,10,2609,1,2021-11-14 11:23:57.159364 UTC
1092112,10,2609,1,2021-11-28 13:30:39.644312 UTC
1139299,10,2609,1,2021-11-28 17:26:13.488248 UTC
1143763,10,2609,1,2021-11-28 17:58:57.251845 UTC
1137662,10,2609,1,2021-11-28 17:16:44.168265 UTC
1557390,10,2609,1,2021-12-19 18:05:44.80582 UTC
870688,10,2609,2,2021-11-20 16:10:35.172097 UTC
923943,10,2609,1,2021-11-24 13:38:42.102224 UTC
694392,10,2609,1,2021-11-04 13:49:22.522004 UTC
850282,10,2609,1,2021-11-18 19:36:56.084192 UTC
830685,10,2609,1,2021-11-16 22:22:30.254578 UTC
865893,10,2609,3,2021-11-20 09:06:51.908876 UTC
694886,10,2609,1,2021-11-04 14:44:58.441208 UTC
828584,10,2609,2,2021-11-16 19:14:43.518491 UTC
686031,10,2609,1,2021-11-03 07:14:27.937616 UTC
686821,10,2609,1,2021-11-03 11:43:31.07097 UTC
842521,10,2609,1,2021-11-18 07:00:08.188199 UTC
1968032,10,2609,1,2022-01-13 09:22:49.845588 UTC
843635,10,2609,1,2021-11-18 11:01:58.914827 UTC
1186504,10,2609,1,2021-11-29 15:07:11.667234 UTC
1525643,10,2609,1,2021-12-17 22:45:36.488522 UTC
1186569,10,2609,1,2021-11-29 15:09:01.106739 UTC
699668,10,2609,1,2021-11-04 20:41:03.73733 UTC
1338254,10,2609,1,2021-12-07 19:05:26.007191 UTC
2009989,10,2609,1,2022-01-15 13:03:13.255635 UTC
1434008,10,2609,1,2021-12-13 12:09:00.545738 UTC
1360662,10,2609,1,2021-12-09 13:08:49.492678 UTC
1348100,10,2609,1,2021-12-08 15:49:11.779546 UTC
1315920,10,2609,1,2021-12-06 14:06:53.886874 UTC
1224201,10,2609,1,2021-11-30 18:23:42.889584 UTC
733299,10,2609,1,2021-11-08 16:45:05.76706 UTC
733325,10,2609,1,2021-11-08 16:48:18.586797 UTC
681197,10,2609,2,2021-11-02 13:46:19.251801 UTC
1097495,10,2609,1,2021-11-28 13:50:23.007732 UTC
1187364,10,2609,4,2021-11-29 15:24:35.744536 UTC
1375752,10,2609,1,2021-12-10 08:51:52.917904 UTC
1136790,10,2609,1,2021-11-28 17:11:23.117653 UTC
1099052,10,2609,1,2021-11-28 13:55:37.721729 UTC
1138276,10,2609,1,2021-11-28 17:20:17.332529 UTC
1329612,10,2609,1,2021-12-07 10:54:25.881497 UTC
1303750,10,2609,1,2021-12-05 16:58:45.369052 UTC
1138967,10,2609,1,2021-11-28 17:23:44.998836 UTC
1329600,10,2609,1,2021-12-07 10:53:34.460127 UTC
1303801,10,2609,1,2021-12-05 17:01:00.71154 UTC
1140230,10,2609,1,2021-11-28 17:33:17.869076 UTC
1139349,10,2609,1,2021-11-28 17:26:35.087587 UTC
1245670,10,2609,1,2021-12-01 20:06:16.795828 UTC
844974,10,2609,1,2021-11-18 12:59:19.013999 UTC
792841,10,2609,1,2021-11-13 11:48:45.247275 UTC
731169,10,2609,1,2021-11-08 13:19:35.359635 UTC
1971018,10,2609,1,2022-01-13 12:13:16.011632 UTC
1336345,10,2609,2,2021-12-07 17:10:31.390933 UTC
1444281,10,2609,2,2021-12-13 20:48:36.507874 UTC
675600,10,2609,1,2021-11-01 17:47:58.499601 UTC
1749562,10,2609,1,2021-12-28 19:42:35.26363 UTC
1359000,10,2609,2,2021-12-09 11:57:33.010252 UTC
1194703,10,2609,1,2021-11-29 17:06:59.279071 UTC
1577708,10,2609,1,2021-12-21 07:32:54.190658 UTC
1246560,10,2609,1,2021-12-01 21:10:47.651878 UTC
1139558,10,2609,1,2021-11-28 17:28:14.146033 UTC
1137802,10,2609,1,2021-11-28 17:17:43.339074 UTC
1487770,10,2609,1,2021-12-16 13:14:56.088352 UTC
1090152,10,2609,1,2021-11-28 13:20:11.523545 UTC
1139953,10,2609,1,2021-11-28 17:31:10.577786 UTC
794446,10,2609,2,2021-11-13 13:44:53.82133 UTC
1557432,10,2609,1,2021-12-19 18:07:56.515474 UTC
803470,10,2609,1,2021-11-14 11:22:39.490997 UTC
1095213,10,2609,1,2021-11-28 13:42:30.329859 UTC
1139327,10,2609,1,2021-11-28 17:26:26.509321 UTC
1090408,10,2609,1,2021-11-28 13:21:33.332945 UTC
1139073,10,2609,1,2021-11-28 17:24:27.327406 UTC
1143318,10,2609,1,2021-11-28 17:56:37.95096 UTC
1375738,10,2609,1,2021-12-10 08:49:48.214735 UTC
1303803,10,2609,1,2021-12-05 17:01:06.653097 UTC
1202208,10,2609,1,2021-11-29 18:50:53.143225 UTC
847170,10,2609,1,2021-11-18 16:01:42.8876 UTC
870460,10,2609,1,2021-11-20 15:55:39.748289 UTC
870269,10,2609,1,2021-11-20 15:43:41.007385 UTC
853630,10,2609,1,2021-11-19 10:20:36.585501 UTC
770140,10,2609,1,2021-11-12 12:50:46.87318 UTC
694970,10,2609,2,2021-11-04 14:53:25.415633 UTC
815361,10,2609,1,2021-11-15 14:45:13.631229 UTC
904452,10,2609,1,2021-11-23 13:27:56.470554 UTC
714962,10,2609,1,2021-11-06 12:26:03.935516 UTC
794515,10,2609,2,2021-11-13 13:49:34.829219 UTC
1876945,10,2609,1,2022-01-06 13:05:09.442136 UTC
1509098,10,2609,1,2021-12-17 11:58:55.301847 UTC
1596163,10,2609,1,2021-12-22 09:38:04.857591 UTC
1972060,10,2609,1,2022-01-13 12:51:01.365008 UTC
1520976,10,2609,1,2021-12-17 18:50:15.964817 UTC
1397270,10,2609,1,2021-12-11 10:06:52.501757 UTC
1065833,10,2609,1,2021-11-27 16:43:09.259314 UTC
1398881,10,2609,2,2021-12-11 11:38:10.306361 UTC
1571881,10,2609,1,2021-12-20 17:49:12.353566 UTC
679511,10,2609,1,2021-11-02 09:41:32.883471 UTC
1303758,10,2609,1,2021-12-05 16:59:14.248029 UTC
1335682,10,2609,1,2021-12-07 16:43:32.598255 UTC
1136643,10,2609,1,2021-11-28 17:10:31.129898 UTC
1513994,10,2609,1,2021-12-17 14:45:17.444877 UTC
1142688,10,2609,1,2021-11-28 17:53:05.394644 UTC
1444077,10,2609,1,2021-12-13 20:35:23.451934 UTC
1187384,10,2609,4,2021-11-29 15:24:55.909477 UTC
814779,10,2609,1,2021-11-15 14:13:33.862445 UTC
1298632,10,2609,1,2021-12-05 12:51:39.136492 UTC
1909902,10,2609,1,2022-01-08 15:57:49.767779 UTC
703210,10,2609,1,2021-11-05 12:08:56.578355 UTC
776977,10,2609,1,2021-11-12 15:34:21.599095 UTC
834554,10,2609,1,2021-11-17 14:39:23.033794 UTC
875045,10,2609,1,2021-11-20 20:26:40.44407 UTC
879420,10,2609,1,2021-11-21 12:08:59.424912 UTC
1358563,10,2609,2,2021-12-09 11:38:51.313717 UTC
868059,10,2609,2,2021-11-20 13:17:18.055455 UTC
759488,10,2609,1,2021-11-11 17:26:01.35098 UTC
765009,10,2609,1,2021-11-12 09:27:49.382067 UTC
1786270,10,2609,1,2021-12-30 11:38:57.392158 UTC
1738318,10,2609,2,2021-12-28 16:21:41.709013 UTC
842709,10,2609,1,2021-11-18 08:11:17.225048 UTC
1399376,10,2609,1,2021-12-11 11:52:34.085653 UTC
1410181,10,2609,1,2021-12-11 17:42:46.641538 UTC
1360134,10,2609,1,2021-12-09 12:45:34.020983 UTC
930053,10,2609,1,2021-11-24 16:52:29.194135 UTC
1905109,10,2609,1,2022-01-08 11:33:44.162061 UTC
1534804,10,2609,2,2021-12-18 14:17:57.905912 UTC
1240454,10,2609,1,2021-12-01 14:44:19.919917 UTC
1854772,10,2609,1,2022-01-04 15:15:35.130236 UTC
1539580,10,2609,1,2021-12-18 16:52:23.126035 UTC
1905701,10,2609,1,2022-01-08 12:15:46.020809 UTC
1905555,10,2609,2,2022-01-08 12:05:33.197307 UTC
1954740,10,2609,1,2022-01-12 09:01:31.636124 UTC
836715,10,2609,1,2021-11-17 17:04:55.34623 UTC
1138603,10,2609,1,2021-11-28 17:21:51.10929 UTC
1303364,10,2609,1,2021-12-05 16:39:04.09674 UTC
692617,10,2609,1,2021-11-04 09:03:01.517106 UTC
1191136,10,2609,1,2021-11-29 16:12:02.742564 UTC
1138018,10,2609,1,2021-11-28 17:19:06.067713 UTC
1138360,10,2609,1,2021-11-28 17:20:42.318258 UTC
1136661,10,2609,1,2021-11-28 17:10:36.773895 UTC
1095794,10,2609,1,2021-11-28 13:44:39.579528 UTC
1145298,10,2609,1,2021-11-28 18:06:25.742321 UTC
1557671,10,2609,1,2021-12-19 18:16:36.253926 UTC
1444138,10,2609,1,2021-12-13 20:38:55.212544 UTC
1339150,10,2609,5,2021-12-07 20:00:58.190745 UTC
889691,10,2609,1,2021-11-22 09:14:04.769586 UTC
878708,10,2609,1,2021-11-21 11:07:33.050573 UTC
829686,10,2609,1,2021-11-16 20:38:28.100536 UTC
1224719,10,2609,1,2021-11-30 18:35:21.266455 UTC
885996,10,2609,2,2021-11-21 19:11:04.554922 UTC
1054016,10,2609,1,2021-11-27 10:31:48.664323 UTC
833954,10,2609,1,2021-11-17 13:51:19.465408 UTC
923638,10,2609,1,2021-11-24 13:25:09.880932 UTC
800647,10,2609,1,2021-11-13 21:24:26.489767 UTC
1640951,10,2609,1,2021-12-23 16:23:07.549808 UTC
771406,10,2609,1,2021-11-12 13:15:51.472365 UTC
1146240,10,2609,1,2021-11-28 18:10:40.836513 UTC
1560498,10,2609,1,2021-12-19 20:41:02.259439 UTC
1596595,10,2609,1,2021-12-22 10:19:57.717038 UTC
1914121,10,2609,1,2022-01-08 19:21:35.993239 UTC
1261565,10,2609,1,2021-12-03 10:37:54.622299 UTC
1212640,10,2609,1,2021-11-29 21:46:25.377127 UTC
1203559,10,2609,1,2021-11-29 19:07:20.474273 UTC
1219633,10,2609,1,2021-11-30 15:48:04.109644 UTC
1487752,10,2609,1,2021-12-16 13:14:23.264804 UTC
1094573,10,2609,1,2021-11-28 13:40:20.40698 UTC
803492,10,2609,1,2021-11-14 11:25:21.569562 UTC
1191115,10,2609,1,2021-11-29 16:11:45.238035 UTC
1194666,10,2609,1,2021-11-29 17:06:07.706266 UTC
803481,10,2609,1,2021-11-14 11:23:40.487896 UTC
1090456,10,2609,1,2021-11-28 13:21:47.222731 UTC
1139592,10,2609,1,2021-11-28 17:28:27.671207 UTC
1138699,10,2609,1,2021-11-28 17:22:23.279334 UTC
1141856,10,2609,1,2021-11-28 17:47:23.182365 UTC
1557459,10,2609,1,2021-12-19 18:09:01.953378 UTC
1605093,10,2609,1,2021-12-22 14:56:39.118515 UTC
1089822,10,2609,1,2021-11-28 13:18:05.509743 UTC
1527085,10,2609,1,2021-12-18 08:54:49.794999 UTC
1304371,10,2609,1,2021-12-05 17:25:39.256031 UTC
833700,10,2609,1,2021-11-17 13:26:37.087127 UTC
692567,10,2609,1,2021-11-04 08:44:35.072242 UTC
681246,10,2609,2,2021-11-02 13:49:17.298963 UTC
878524,10,2609,1,2021-11-21 10:48:19.452247 UTC
755288,10,2609,1,2021-11-11 13:02:02.575208 UTC
830607,10,2609,1,2021-11-16 22:11:33.069998 UTC
1570579,10,2609,1,2021-12-20 16:35:06.653198 UTC
1259056,10,2609,1,2021-12-02 21:41:11.77235 UTC
843759,10,2609,1,2021-11-18 11:19:54.797091 UTC
717249,10,2609,1,2021-11-06 15:44:44.417914 UTC
1942605,10,2609,2,2022-01-11 11:10:43.156241 UTC
2015291,10,2609,2,2022-01-15 15:43:03.622616 UTC
1248411,10,2609,1,2021-12-02 08:49:35.355004 UTC
1521245,10,2609,2,2021-12-17 19:03:12.427741 UTC
2010384,10,2609,1,2022-01-15 13:14:59.847108 UTC
843087,10,2609,1,2021-11-18 09:31:54.696996 UTC
1142708,10,2609,1,2021-11-28 17:53:10.788726 UTC
